,userId,contentId,eventId,deck,section
1578,user-000365,1.4782895,0,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
1579,user-000366,1.4782676000000001,0,The B.C. Wildfire Service said 145 new fires started Saturday,canada
1580,user-000367,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1581,user-000367,1.4783143,1,Latest plans for Medical Arts Building no longer include hotel,canada
1582,user-000367,1.4783629999999999,2,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1583,user-000367,1.4783329,3,"'1867 was a different time,' PC MPP says during question period",canada
1584,user-000368,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
1585,user-000368,1.4783024999999999,1,Murphy the pet snake has been missing from its owner's home since Friday,canada
1586,user-000369,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1587,user-000369,1.4783064,1,Nearly 600 wildfires are burning across the province,canada
1588,user-000369,1.4783695,2,"RCMP confirm they are searching for 67-year old Valerie Morris, who may be trapped in a vehicle",canada
1589,user-000370,1.4781002,0,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1590,user-000370,1.4780544,1,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1591,user-000370,1.4783329,2,"'1867 was a different time,' PC MPP says during question period",canada
1592,user-000370,1.4077461000000002,3,,
1593,user-000370,1.4781636,4,"Plus, Mars gives you the muscle and determination you need",
1594,user-000370,1.4783933,5,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1595,user-000371,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1596,user-000372,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1597,user-000373,1.4781002,0,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1598,user-000373,1.4783936000000002,1,Retroactive repatriation tax hitting thousands of Canadian residents,politics
1599,user-000373,1.4783933,2,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1600,user-000374,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1601,user-000374,1.4782676000000001,1,The B.C. Wildfire Service said 145 new fires started Saturday,canada
1602,user-000374,1.4783654,2,Don Iveson said it would have been better to resolve problem without 'pinata session in the press',canada
1603,user-000375,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
1604,user-000375,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1605,user-000376,1.4779538,0,,
1606,user-000376,1.4780870000000002,1,Scientists don't know how the zooplankton entered the Lake,canada
1607,user-000376,1.4776243999999998,2,"Solar geoengineering may reduce heat stress, but less sunlight also takes its toll",technology
1608,user-000377,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1609,user-000377,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
1610,user-000377,1.4781002,2,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1611,user-000377,1.4783578000000002,3,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1612,user-000377,1.4783578000000002,4,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1613,user-000378,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1614,user-000378,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1615,user-000378,1.4597111999999999,2,A web developer's deep dive into his own data yields a near-complete picture of his life,
1616,user-000378,1.4782758,3,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
1617,user-000379,1.4780594999999999,0,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
1618,user-000379,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1619,user-000379,1.4783053,2,Some parts of province saw hottest Aug. 12 in more than 100 years,canada
1620,user-000379,1.4783142,3,City lease agreement for Dominion Street park expired in 2009,canada
1621,user-000379,1.4783343,4,Company to focus on its fast-growing outdoor and activewear business ,business
1622,user-000380,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1623,user-000381,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1624,user-000381,1.4783933,1,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1625,user-000381,1.4783937,2,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
1626,user-000381,1.4783933,3,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1627,user-000382,1.4782132,0,"'These sites are requested not to open until further notice,' health ministry says",canada
1628,user-000383,1.4782895,0,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
1629,user-000383,1.4783329,1,"'1867 was a different time,' PC MPP says during question period",canada
1630,user-000383,1.4782608,2,Dio Gama advised not to leave country with family's case still being reviewed,
1631,user-000383,1.4782188,3,"Khalid Tabateb, 18, also helped his father rescue a child who was shot when they were living in Syria",canada
1632,user-000383,1.4782351999999999,4,Company said it's taking incident 'very seriously',canada
1633,user-000383,1.4782004,5,Military jets chase aircraft seen doing dangerous manoeuvres with no passengers on board,world
1634,user-000383,1.4781646000000002,6,Lenore Herrem was leaving Calgary when she says a WestJet agent outed her in front of fellow passengers,canada
1635,user-000384,1.4782351999999999,0,Company said it's taking incident 'very seriously',canada
1636,user-000384,1.4782608,1,Dio Gama advised not to leave country with family's case still being reviewed,
1637,user-000385,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1638,user-000385,1.4782758,1,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
1639,user-000385,1.4783282,2,Salahaldeen Odeh trained as a boxer and knows how to use his fists,canada
1640,user-000385,1.4779873,3,153 Saudi students at McMaster University are completing medical residencies at Hamilton hospitals,canada
1641,user-000386,1.4783035,0,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
1642,user-000387,1.4780544,0,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1643,user-000387,1.4782895,1,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
1644,user-000387,1.4783064,2,Nearly 600 wildfires are burning across the province,canada
1645,user-000387,1.4782895,3,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
1646,user-000387,1.4782874,4,"Jackie McLean mourns Const. Robb Costello, one of 4 people gunned down Friday morning in Fredericton",canada
1647,user-000387,1.4783035,5,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
1648,user-000387,1.4783391000000001,6,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
1649,user-000387,1.4782608,7,Dio Gama advised not to leave country with family's case still being reviewed,
1650,user-000387,1.4780726,8,"U.S. grants exemptions, but American process raises conflict of interest concerns",politics
1651,user-000387,1.4779048000000001,9,Major League Baseball strike ended the season and Montreal's hopes of baseball glory ,
1652,user-000387,1.4783329,10,"'1867 was a different time,' PC MPP says during question period",canada
1653,user-000387,1.4783391000000001,11,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
1654,user-000387,1.4783035,12,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
1655,user-000387,1.4783912000000001,13,Federal government also pledges aircraft as 600 blazes burn across the province,canada
1656,user-000388,1.4782989,0,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1657,user-000388,1.4783,1,Central bank tries its best to backstop currency,business
1658,user-000388,1.4782632,2,Newfoundlanders on roster as Chicago Pioneers win Illinois tourney,canada
1659,user-000389,1.4782989,0,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1660,user-000389,1.4782758,1,"Bolante Idowu Alo had applied repeatedly for refugee status in Canada, claiming his life was at risk",canada
1661,user-000389,1.4782351999999999,2,Company said it's taking incident 'very seriously',canada
1662,user-000389,1.4783018,3,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1663,user-000389,1.4783064,4,Nearly 600 wildfires are burning across the province,canada
1664,user-000389,1.462903,5,"Her husband took credit for all her work but when she found out, she 'didn't have the 'courage' to expose him",
1665,user-000390,1.4783064,0,Nearly 600 wildfires are burning across the province,canada
1666,user-000390,1.4782921,1,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
1667,user-000391,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
1668,user-000391,1.4783391000000001,1,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
1669,user-000392,1.4783912000000001,0,Federal government also pledges aircraft as 600 blazes burn across the province,canada
1670,user-000393,1.4783857,0,Pilot died in crash hours after being arrested for assaulting spouse,world
1671,user-000393,1.4781988000000001,1,"'I was like whoa, that's way too low,' says eyewitness",canada
1672,user-000393,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1673,user-000394,1.4777791999999998,0,"'It was a really bizarre case of whataboutism, if you don't even know how to do whataboutism right'",
1674,user-000394,1.4782933,1,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1675,user-000395,1.4783024999999999,0,Murphy the pet snake has been missing from its owner's home since Friday,canada
1676,user-000395,1.4783064,1,Nearly 600 wildfires are burning across the province,canada
1677,user-000395,1.4783857,2,Pilot died in crash hours after being arrested for assaulting spouse,world
1678,user-000396,1.4782448000000001,0,Heat-resistant Parker Solar Probe to fly to within 6 million kilometres of sun's surface,technology
1679,user-000396,1.4782714,1,Canadian youth given chance to shine with many big names absent,trackandfield
1680,user-000396,1.4782959,2,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1681,user-000397,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
1682,user-000397,1.4783325,1,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1683,user-000398,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1684,user-000398,1.4783182,1,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1685,user-000398,1.4783182,2,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1686,user-000398,1.4782959,3,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1687,user-000398,1.4783933,4,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1688,user-000399,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
1689,user-000399,1.4783681999999998,1,Joseph DeAngelo is alleged to have been one of California's most elusive serial killers ,world
1690,user-000400,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1691,user-000400,1.4780544,1,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1692,user-000400,1.4779746999999999,2,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1693,user-000400,1.4783578000000002,3,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1694,user-000400,1.47811,4,Doctor allegedly told people to 'get a job' and asked if they wanted painkiller prescriptions,canada
1695,user-000400,1.4781002,5,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1696,user-000400,1.4783912000000001,6,Federal government also pledges aircraft as 600 blazes burn across the province,canada
1697,user-000401,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1698,user-000401,1.4780544,1,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1699,user-000402,1.4783182,0,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1700,user-000402,1.4783064,1,Nearly 600 wildfires are burning across the province,canada
1701,user-000402,1.4782382,2,An aircraft operated by a museum crashed after the show ended ,canada
1702,user-000402,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1703,user-000402,1.4783108999999999,4,Billionaire CEO says he is confident a deal can be done,business
1704,user-000402,1.4783329,5,"'1867 was a different time,' PC MPP says during question period",canada
1705,user-000403,1.4782817,0,"'That for me was just an extra level of debilitation,' says patient's sister",canada
1706,user-000403,1.4492841,1,,
1707,user-000403,1.4249142,2,,
1708,user-000403,1.3960325,3,,
1709,user-000404,1.4779746999999999,0,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1710,user-000404,1.4782608,1,Dio Gama advised not to leave country with family's case still being reviewed,
1711,user-000404,1.4780594999999999,2,"Wheat yields are way down everywhere but North America, so the rest of the world doesn't have much to sell",business
1712,user-000404,1.4782921,3,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
1713,user-000404,1.4782351999999999,4,Company said it's taking incident 'very seriously',canada
1714,user-000404,1.4781002,5,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1715,user-000405,1.4496122,0,,
1716,user-000405,1.4157323999999998,1,,
1717,user-000406,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1718,user-000406,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1719,user-000407,1.4783046,0,Police said the situation on Hawkins Street was unrelated to Friday's shooting,canada
1720,user-000407,1.478302,1,"Wright, 32, was one of four victims of shooting Friday morning in Fredericton",canada
1721,user-000407,1.4783018,2,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1722,user-000407,1.4782833999999998,3,"Donnie Robichaud was a full-patch member of Bacchus until one year ago, according to his family",canada
1723,user-000407,1.4782959,4,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1724,user-000407,1.4781002,5,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1725,user-000407,1.4783182,6,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1726,user-000407,1.4780544,7,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1727,user-000407,1.4783018,8,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1728,user-000407,1.4783024999999999,9,Murphy the pet snake has been missing from its owner's home since Friday,canada
1729,user-000407,1.4782833999999998,10,"Donnie Robichaud was a full-patch member of Bacchus until one year ago, according to his family",canada
1730,user-000407,1.4783325,11,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1731,user-000407,1.4783182,12,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1732,user-000407,1.4783736,13,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
1733,user-000407,1.4783579,14,"Fredericton residents who know Matthew Vincent Raymond, 48, are grappling with allegations",canada
1734,user-000407,1.4783579,15,"Fredericton residents who know Matthew Vincent Raymond, 48, are grappling with allegations",canada
1735,user-000407,1.4783018,16,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1736,user-000407,1.478434,17,Officials say the flow of asylum seekers has decreased and capacity for shelter in Quebec has grown,canada
1737,user-000408,1.4783933,0,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1738,user-000408,1.4783118999999998,1,Newsletter: A closer look at the day's most notable stories,national
1739,user-000408,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1740,user-000408,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1741,user-000409,1.4782973999999998,0,"Police have not disclosed person's name, gender or cause of death",canada
1742,user-000410,1.4782895,0,Google services on smartphones store location data even if you use privacy settings to prevent it,technology
1743,user-000410,1.4778388999999998,1,"'I was told that they have lots of measures in place to prevent things from happening again,' says swimmer",canada
1744,user-000410,1.47811,2,Doctor allegedly told people to 'get a job' and asked if they wanted painkiller prescriptions,canada
1745,user-000410,1.4782959,3,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1746,user-000410,1.4782802,4,Jeremy Reed believes buying tissue costs more than paying local surgeons to harvest it,canada
1747,user-000410,1.4782816,5,Miranda Conn says the gunfire was likely intended for someone else,canada
1748,user-000410,1.4782973999999998,6,"Police have not disclosed person's name, gender or cause of death",canada
1749,user-000410,1.4782939,7,"Wendy Fontaine, 53, was reported missing in June",canada
1750,user-000410,1.4782628999999998,8,A 30-year-old B.C. man has been charged with 2nd-degree murder,canada
1751,user-000410,1.4779746999999999,9,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1752,user-000410,1.4782989,10,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1753,user-000410,1.4783018,11,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1754,user-000410,1.4780488,12,PM mixing business with pleasure on visit to Island,canada
1755,user-000410,1.4783004,13,One rider not injured,canada
1756,user-000410,1.4783332,14,"Police say it's not clear if incidents are related, but both are under investigation",canada
1757,user-000410,1.4783024999999999,15,Murphy the pet snake has been missing from its owner's home since Friday,canada
1758,user-000410,1.4782817,16,"'That for me was just an extra level of debilitation,' says patient's sister",canada
1759,user-000410,1.4781541999999999,17,"High rates in North most likely due to territories' young populations, says analyst",canada
1760,user-000410,1.4782528,18,Man died at apartment building on Avenue V S. ,canada
1761,user-000410,1.47823,19,Man was taken to hospital but died from his injuries,canada
1762,user-000410,1.4782876,20,A 20-year-old man from Onion Lake Cree Nation has been arrested ,canada
1763,user-000410,1.4783624,21,"Roughly 600 wildfires are burning across the province, stretching resources ",canada
1764,user-000410,1.4783591999999999,22,Province holding off opening 3 overdose-prevention sites intended to help fight the opioid crisis,canada
1765,user-000410,1.4782223,23,8 B.C. communities lend their singing voices to artist's new project,canada
1766,user-000410,1.4783362,24,"'This type of thing has never been tried before,' says biologist on effort to help 3-year-old orca",canada
1767,user-000410,1.4783654,25,Don Iveson said it would have been better to resolve problem without 'pinata session in the press',canada
1768,user-000410,1.4783803,26,'I’m always really paranoid when I hear the cars [close] by',canada
1769,user-000410,1.4783857,27,Pilot died in crash hours after being arrested for assaulting spouse,world
1770,user-000410,1.4782729,28,Volunteers work to overcome dwindling numbers at some small agricultural fairs,canada
1771,user-000410,1.4783143,29,Latest plans for Medical Arts Building no longer include hotel,canada
1772,user-000410,1.4783768,30,"We pay tribute to the Queen of Soul's unforgettable song, which became an anthem for changing times",
1773,user-000410,1.4784287,31,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
1774,user-000410,1.4784322,32,"'At this time, the suspect remains in custody as the investigation continues' RCMP spokesperson says",canada
1775,user-000410,1.4783933,33,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1776,user-000411,1.4783936000000002,0,Retroactive repatriation tax hitting thousands of Canadian residents,politics
1777,user-000411,1.4783933,1,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1778,user-000411,1.4783163000000001,2,Mechanism that makes worms glow is entirely different from fireflies,technology
1779,user-000411,1.4782959,3,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1780,user-000411,1.4783701,4,Fillmore wants to see increased access to historic island in Halifax harbour,canada
1781,user-000411,1.4782608,5,Dio Gama advised not to leave country with family's case still being reviewed,
1782,user-000412,1.4782921,0,Ontario Ministry of Natural Resources and Forestry says fire destroyed at least 13 structures ,canada
1783,user-000412,1.4783633999999999,1,"Massive search for Jeff Freiheit involves German police, alpine crews, rescue dogs and drones",canada
1784,user-000412,1.4628704,2,,
1785,user-000413,1.4782906,0,"Longliner featured on Cold Water Cowboys appears to be 'really beyond repair,' local inn owner says",canada
1786,user-000413,1.4783391000000001,1,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
1787,user-000413,1.4783391000000001,2,"Member of Hart Foundation, won tag team championship with brother-in-law Bret",sports
1788,user-000413,1.4783393999999999,3,The American rocker kicks off his nine-city Canadian tour in Edmonton on Nov. 2,canada
1789,user-000414,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1790,user-000414,1.4783325,1,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1791,user-000414,1.4783591999999999,2,Province holding off opening 3 overdose-prevention sites intended to help fight the opioid crisis,canada
1792,user-000415,1.4782933,0,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1793,user-000415,1.4783325,1,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1794,user-000416,1.4783629999999999,0,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1795,user-000416,1.4783325,1,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1796,user-000416,1.4783438999999998,2,Off-duty constable refused to provide blood sample following collision in Smiths Falls,canada
1797,user-000416,1.4783578000000002,3,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1798,user-000416,1.4783325,4,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1799,user-000416,1.4783912000000001,5,Federal government also pledges aircraft as 600 blazes burn across the province,canada
1800,user-000416,1.4783624,6,"Roughly 600 wildfires are burning across the province, stretching resources ",canada
1801,user-000416,1.4783937,7,CBC News plans to challenge order that prohibits publication or broadcast of previously reported information,canada
1802,user-000416,1.4782411,8,"4 people are dead, 1 man is in custody",canada
1803,user-000416,1.4783018,9,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1804,user-000416,1.4783018,10,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1805,user-000416,1.4783018,11,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1806,user-000416,1.4783933,12,"The altercation happened on camera, in front of police, with dozens of onlookers",news
1807,user-000416,1.4783857,13,Pilot died in crash hours after being arrested for assaulting spouse,world
1808,user-000416,1.4783456,14,"Buyers, owners, professionals and economists wait anxiously for latest clues on real estate future",business
1809,user-000416,1.4784287,15,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
1810,user-000416,1.4784351999999998,16,"15-year-old Ben Harris killed Friday while riding bike in St. Andrews, Man.",canada
1811,user-000416,1.4783747,17,"97 per cent said they want a ban on the use of bots, but people split on whether culprits should be prosecuted",canada
1812,user-000417,1.4782149,0,"RCMP say one cyclist suffered injury to spine, others have road rash, broken bones",canada
1813,user-000417,1.4783018,1,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1814,user-000417,1.4782989,2,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1815,user-000417,1.47811,3,Doctor allegedly told people to 'get a job' and asked if they wanted painkiller prescriptions,canada
1816,user-000417,1.4782897,4,Officials say many young people were on the port's wooden boardwalk when it gave way Sunday ,world
1817,user-000417,1.4783517,5,"'After hundreds of years of having your people marginalized, it’s just something we have to stand up for'",canada
1818,user-000418,1.4781721,0,Bus driver charged with driving without due care and attention,canada
1819,user-000418,1.4783857,1,Pilot died in crash hours after being arrested for assaulting spouse,world
1820,user-000419,1.4783329,0,"'1867 was a different time,' PC MPP says during question period",canada
1821,user-000420,1.4783578000000002,0,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1822,user-000420,1.4777326000000002,1,"The project meant Harley Worden, 22, was able to sign her first lease and live on her own",canada
1823,user-000420,1.4783736,2,"'No worry whatsoever' Raymond Bachand says, as U.S.-Mexico talks resume this week",politics
1824,user-000421,1.4783578000000002,0,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1825,user-000421,1.4779746999999999,1,Experts say proposed U.S. regulations could violate the Canada-U.S. tax treaty,politics
1826,user-000421,1.4783064,2,Nearly 600 wildfires are burning across the province,canada
1827,user-000421,1.4783035,3,"U.S. soul singer, 76, last performed at November benefit concert organized by Elton John",entertainment
1828,user-000422,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1829,user-000422,1.4782933,1,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1830,user-000422,1.4783325,2,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1831,user-000423,1.4782874,0,"Jackie McLean mourns Const. Robb Costello, one of 4 people gunned down Friday morning in Fredericton",canada
1832,user-000423,1.4782906,1,"Longliner featured on Cold Water Cowboys appears to be 'really beyond repair,' local inn owner says",canada
1833,user-000424,1.4783024999999999,0,Murphy the pet snake has been missing from its owner's home since Friday,canada
1834,user-000424,1.4783438999999998,1,Off-duty constable refused to provide blood sample following collision in Smiths Falls,canada
1835,user-000424,1.4783143,2,Latest plans for Medical Arts Building no longer include hotel,canada
1836,user-000424,1.4784051999999999,3,Rideau Transit Group set to turn over transit system on Nov. 2 ,canada
1837,user-000424,1.4778135000000001,4,Critics claim Blair's appointment is feeding a phoney sense of crisis.,politics
1838,user-000425,1.478245,0,"About 20 white nationalists met with jeers, insults as they marched in Washington, D.C.",world
1839,user-000425,1.4782351999999999,1,Company said it's taking incident 'very seriously',canada
1840,user-000425,1.4780544,2,"Despite booming jobs and GDP, Canada can't escape the effects of a tumultuous world",business
1841,user-000425,1.4783325,3,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1842,user-000425,1.4782608,4,Dio Gama advised not to leave country with family's case still being reviewed,
1843,user-000425,1.4782382,5,An aircraft operated by a museum crashed after the show ended ,canada
1844,user-000425,1.4782571000000002,6,Health Canada says more evidence is needed of their risks and harms,canada
1845,user-000425,1.4781245,7,"While one Canuck continues to smash through the bracket, two eras of Canucks face off",canada
1846,user-000425,1.478242,8,Ken Pickering co-founded the Coastal Jazz and Blues Society,canada
1847,user-000425,1.4778221,9,"'It's being used against you, kind of like a punishment,' says transit user",canada
1848,user-000425,1.4781427,10,"'We have to put a stop to it,' says resident. 'There won't be anything left'",canada
1849,user-000426,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1850,user-000426,1.4782933,1,Trudeau visiting P.E.I. and the provincial agricultural fair Monday,canada
1851,user-000426,1.4783578000000002,2,Lisa MacLeod says she's disappointed federal government's latest move is to shuffle task force leadership,politics
1852,user-000427,1.4783024999999999,0,Murphy the pet snake has been missing from its owner's home since Friday,canada
1853,user-000427,1.4782471000000001,1,,world
1854,user-000427,1.4783629999999999,2,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1855,user-000427,1.4781002,3,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1856,user-000427,1.4783629999999999,4,Regulations for sales of recreational pot  in stores will be developed after consultations with stakeholders,canada
1857,user-000427,1.4782855,5,"'It's been heartening to see some progress, but the hypocrisy of this regime must be called out,' she writes",
1858,user-000427,1.4783182,6,Republicans have seized on text messages from Strzok to try to discredit probe into Russian election meddling ,world
1859,user-000427,1.4784287,7,"Christopher Paetkau, bound for Inuvik, flies to Iqaluit by accident",canada
1860,user-000427,1.4781541,8,Trevor Tolley's collection includes thousands of rare vintage recordings,canada
1861,user-000428,1.4782874,0,"Jackie McLean mourns Const. Robb Costello, one of 4 people gunned down Friday morning in Fredericton",canada
1862,user-000428,1.4783018,1,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1863,user-000428,1.4781973,2,Summer Dwellers say song lyrics were misunderstood,canada
1864,user-000428,1.4783857,3,Pilot died in crash hours after being arrested for assaulting spouse,world
1865,user-000429,1.4782959,0,Rudy Giuliani says Manigault Newman may have broken law by secretly taping conversations,world
1866,user-000429,1.4781002,1,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1867,user-000429,1.4781002,2,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
1868,user-000429,1.4782989,3,Eastern Canadian premiers and New England governors holding annual meeting in Vermont,politics
1869,user-000429,1.462903,4,"Her husband took credit for all her work but when she found out, she 'didn't have the 'courage' to expose him",
1870,user-000430,1.4783018,0,Court documents say an officer fired at alleged shooter after he pointed a long gun at him,canada
1871,user-000431,1.4783325,0,"'Trudeau's ... cult of diversity will divide us into little tribes,' Quebec MP says",politics
1872,user-000432,1.4781002,0,But it's far from a foregone conclusion that liberalism has completely lost its global ideological hold,news
